ticket_id,text,channel,category
TCK005357,dear team I was billed £264.95 after I already cancelled the service regards,phone_transcript,billing
TCK005358,hi money missing from my account regards,app,billing
TCK005359,hi team what are your branch opening hours on a saturday!,email,general_enquiry
TCK005360,"dear team my direct debit for the loan failed, how do I catch up",email,loan_servicing
TCK005361,HI TEAM IS THERE A FEE FOR WITHDRAWING CASH ABROAD THANKS,email,general_enquiry
TCK005362,HI TEAM WHAT ARE YOUR BRANCH OPENING HOURS ON A SATURDAY!,app,general_enquiry
TCK005363,what are your branch opening hours on a saturday.,web,general_enquiry
TCK005364,HI WHAT IS THE EARLY SETTLEMENT FIGURE FOR MY LOAN ACCOUNT!!,web,loan_servicing
TCK005365,is there a fee for withdrawing cash abroad,app,general_enquiry
TCK005366,"dear team cannot log in to teh app, it says my credentials are invalid please help",web,account_access
TCK005367,hi what documents do I need to update my address regards,email,general_enquiry
TCK005368,GOOD MORNING MY USERNAME IS NOT RECOGNISED EVEN THOUGH THE ACCOUNT IS ACTIVE!!,app,account_access
TCK005369,"good morning unauthorised payment of £730.89 showing on statement, card was in my wallet.",app,fraud_dispute
TCK005370,hello do you offer joint acounts for students please help,phone_transcript,general_enquiry
TCK005371,good morning the branch staff were rude and refused to escalate my case thanks,email,complaint
TCK005372,dear team can I change my monthly instalment date to the 4th!,phone_transcript,loan_servicing
TCK005373,hello biometric login stopped working after teh latest update thanks,app,account_access
TCK005374,hello can someone look at my account urgently thanks,email,billing
TCK005375,teh one time passcode never arrives on my phone.,email,account_access
TCK005376,good morning I have been waiting 3 weeks for a response and this is unacceptable regards,web,complaint
TCK005377,"good morning duplicate direct debit taken, need a refund of £578.44.",app,billing
TCK005378,hi team I was billed £635.95 after I already cancelled the service!,app,billing
TCK005379,hi team the one time passcode never arrives on my phone regards,email,account_access
TCK005380,"DEAR TEAM PAYMENT ISSUE ON MY ACCOUNT, NEED THIS SORTED TODAY REGARDS",app,account_access
TCK005381,"hi duplicate direct debit taken, need a refund of £449.35 many thanks",web,billing
TCK005382,hi there are 5 transactions I do not recognise please block the card!,app,fraud_dispute
TCK005383,hi team I want to make an overpayment of £781.14 on my loan!!,phone_transcript,loan_servicing
TCK005384,"hi team my card is not working, what do I do!!",email,loan_servicing
TCK005385,please explain the interest charge on my last statement many thanks,app,billing
TCK005386,dear team the branch staff were rude and refused to escalate my case thanks,email,complaint
TCK005387,hi I want to make an overpayment of £857.55 on my loan regards,email,loan_servicing
TCK005388,"hi team my account was compromised after a phishing text, £298.30 is missing!!",email,fraud_dispute
TCK005389,hi team I did not authorise the £582.22 charge from RYANAIR on my card please help,app,fraud_dispute
TCK005390,hello can I change my monthly instalment date to the 2th,email,loan_servicing
TCK005391,hi is there a fee for withdrawing cash abroad!,email,general_enquiry
TCK005392,"dear team third time raising this issue, nobody has called me back!!",web,complaint
TCK005393,"cannot log in to the app, it says my credentials are invalid!!",app,account_access
TCK005394,good morning can I change my monthly instalment date to the 8th regards,email,loan_servicing
TCK005395,hello is there a fee for withdrawing cash abroad.,web,general_enquiry
TCK005396,"HI TEAM CANNOT LOG IN TO THE APP, IT SAYS MY CREDENTIALS ARE INVALID!!",phone_transcript,account_access
TCK005397,GOOD MORNING SOMETHING IS WRONG WITH MY STATEMENT THANKS,web,billing
TCK005398,DEAR TEAM I DID NOT AUTHORISE THE £136.93 CHARGE FROM TESCO EXPRESS ON MY CARD.,app,fraud_dispute
TCK005399,"hi locked out after three attempts, need my password reset",app,account_access
TCK005400,"hi locked out after three attempts, need my password reset many thanks",email,account_access
TCK005401,HELLO I WANT TO MAKE AN OVERPAYMENT OF £424.18 ON MY LOAN PLEASE HELP,phone_transcript,loan_servicing
TCK005402,PLEASE EXPLAIN THE INTEREST CHARGE ON MY LAST STATEMENT,app,billing
TCK005403,GOOD MORNING I WAS BILLED £583.14 AFTER I ALREADY CANCELLED THE SERVICE!,app,billing
TCK005404,hi team money missing from my account regards,web,account_access
TCK005405,"hi my account was compromised after a phishing text, £613.44 is missing!",phone_transcript,fraud_dispute
TCK005406,can someone look at my account urgently!!,email,billing
TCK005407,hello I was billed £703.21 after I already cancelled the service please help,web,billing
TCK005408,hi there is a problem with my account please call me thanks,web,billing
TCK005409,hi biometric login stopped working after the latest update please help,phone_transcript,account_access
TCK005410,"DEAR TEAM MY CARD IS NOT WORKING, WHAT DO I DO!",app,account_access
TCK005411,HI TEAM BIOMETRIC LOGIN STOPPED WORKING AFTER THE LATEST UPDATE REGARDS,email,account_access
TCK005412,dear team the amount is not what I expected.,email,fraud_dispute
TCK005413,"GOOD MORNING THIRD TIME RAISING THIS ISSUE, NOBODY HAS CALLED ME BACK REGARDS",app,complaint
TCK005414,hi why was I charged £838.09 this month when my plan is fixed!,app,billing
TCK005415,"dear team someone used my debit card at AMZN MKTPLACE, I want a chargeback",app,fraud_dispute
TCK005416,good morning do you offer joint accounts for students please help,app,general_enquiry
TCK005417,"good morning cannot log in to the app, it says my credentials are invalid.",app,account_access
TCK005418,"good morning this is the worst service I have received, I am moving my accounts regards",email,complaint
TCK005419,"hi my account was compromised after a phishing text, £431.03 is missing thanks",web,fraud_dispute
TCK005420,good morning biometric login stopped working after the latest update!,app,account_access
TCK005421,"HI THIS IS THE WORST SERVICE I HAVE RECEIVED, I AM MOVING MY ACCOUNTS PLEASE HELP",app,complaint
TCK005422,dear team how do I order a replacement card for a lost one!,web,general_enquiry
TCK005423,"HELLO CANNOT LOG IN TO THE APP, IT SAYS MY CREDENTIALS ARE INVALID!",app,account_access
TCK005424,hello what are your branch opening hours on a saturday thanks,app,general_enquiry
TCK005425,I WANT TO MAKE AN OVERPAYMENT OF £821.71 ON MY LOAN!,app,loan_servicing
TCK005426,"hi this is the worst service I have received, I am moving my acounts!",email,complaint
TCK005427,good morning what are your branch opening hours on a saturday,app,general_enquiry
TCK005428,why was I charged £292.75 this month when my plan is fixed,web,billing
TCK005429,"CANNOT LOG IN TO THE APP, IT SAYS MY CREDENTIALS ARE INVALID MANY THANKS",email,account_access
TCK005430,hi do you offer joint accounts for students!,app,general_enquiry
TCK005431,hi can someone look at my account urgently!!,app,general_enquiry
TCK005432,"hi team locked out after three attempts, need my password reset!",app,account_access
TCK005433,hello something is wrong with my statement many thanks,web,billing
TCK005434,dear team biometric login stopped working after the latest update,app,account_access
TCK005435,good morning the one time passcode never arrives on my phone.,email,account_access
TCK005436,"DEAR TEAM UNAUTHORISED PAYMENT OF £549.36 SHOWING ON STATEMENT, CARD WAS IN MY WALLET REGARDS",web,fraud_dispute
TCK005437,hi the branch staff were rude and refused to escalate my case!,phone_transcript,complaint
TCK005438,hello my username is not recognised even though the account is active many thanks,email,account_access
TCK005439,WHAT ARE YOUR BRANCH OPENING HOURS ON A SATURDAY.,phone_transcript,general_enquiry
TCK005440,"DEAR TEAM UNAUTHORISED PAYMENT OF £879.55 SHOWING ON STATEMENT, CARD WAS IN MY WALLET!!",email,fraud_dispute
TCK005441,hello the one time passcode never arrives on my phone many thanks,email,account_access
TCK005442,"HI TEAM PAYMENT ISSUE ON MY ACCOUNT, NEED THIS SORTED TODAY MANY THANKS",phone_transcript,account_access
TCK005443,"good morning issue with my payment, second time asking",app,billing
TCK005444,is there a fee for withdrawing cash abroad regards,web,general_enquiry
TCK005445,HI TEAM WHAT DOCUMENTS DO I NEED TO UPDATE MY ADDRESS!,email,general_enquiry
TCK005446,"dear team issue with my payment, second time asking.",app,account_access
TCK005447,dear team I want to make an overpayment of £619.18 on my loan thanks,phone_transcript,loan_servicing
TCK005448,dear team please explain the interest charge on my last statement please help,email,billing
TCK005449,good morning need help with a charge on my account,web,account_access
TCK005450,"hello please review my account, the numbers look wrong many thanks",web,general_enquiry
TCK005451,"hi this is the worst service I have received, I am moving my accounts!!",web,complaint
TCK005452,hi I was billed £739.09 after I already cancelled the service!!,app,billing
TCK005453,hi team is there a fee for withdrawing cash abroad!,app,general_enquiry
TCK005454,IS THERE A FEE FOR WITHDRAWING CASH ABROAD REGARDS,email,general_enquiry
TCK005455,HI TEAM THE ONE TIME PASSCODE NEVER ARRIVES ON MY PHONE PLEASE HELP,email,account_access
TCK005456,hi I did not authorise the £119.89 charge from UBER TRIP on my card!!,email,fraud_dispute
TCK005457,"hello my direct debit for the loan failed, how do I catch up regards",app,loan_servicing
TCK005458,good morning can someone look at my acount urgently thanks,email,fraud_dispute
TCK005459,HELLO REQUESTING A PAYMENT HOLIDAY FOR 8 MONTHS ON MY LOAN THANKS,web,loan_servicing
TCK005460,good morning need help with a charge on my account,app,complaint
TCK005461,"PAYMENT ISSUE ON MY ACCOUNT, NEED THIS SORTED TODAY.",app,account_access
TCK005462,hi I did not authorise the £151.05 charge from TESCO EXPRESS on my card.,email,fraud_dispute
TCK005463,"dear team payment issue on my account, need this sorted today!!",app,loan_servicing
TCK005464,hi team how do I order a replacement card for a lost one,app,general_enquiry
TCK005465,dear team can I change my monthly instalment date to teh 4th,email,loan_servicing
TCK005466,good morning biometric login stopped working after the latest update regards,email,complaint
TCK005467,dear team I was billed £645.60 after I already cancelled the service many thanks,app,billing
TCK005468,GOOD MORNING THE BRANCH STAFF WERE RUDE AND REFUSED TO ESCALATE MY CASE THANKS,app,complaint
TCK005469,hello I want to make a formal complaint about the handling of my case please help,web,complaint
TCK005470,"hi team my direct debit for the loan failed, how do I catch up please help",app,loan_servicing
TCK005471,hi team biometric login stopped working after the latest update thanks,app,account_access
TCK005472,hi team can someone look at my account urgently.,app,loan_servicing
TCK005473,there are 2 transactions I do not recognise please block the card thanks,web,fraud_dispute
TCK005474,HI TEAM WHAT ARE YOUR BRANCH OPENING HOURS ON A SATURDAY!,app,general_enquiry
TCK005475,"hi team please review my acount, teh numbers look wrong many thanks",email,account_access
TCK005476,the branch staff were rude and refused to escalate my case.,email,complaint
TCK005477,GOOD MORNING IS THERE A FEE FOR WITHDRAWING CASH ABROAD!!,app,general_enquiry
TCK005478,hello please explain the interest charge on my last statement regards,phone_transcript,billing
TCK005479,"hello cannot log in to the app, it says my credentials are invalid please help",web,account_access
TCK005480,hi team I was billed £754.33 after I already cancelled teh service please help,email,billing
TCK005481,hi team need help with a charge on my account please help,web,complaint
TCK005482,hi I want to make a formal complaint about teh handling of my case many thanks,app,complaint
TCK005483,"hi someone used my debit card at TESCO EXPRESS, I want a chargeback.",web,fraud_dispute
TCK005484,hello why was I charged £508.02 this month when my plan is fixed,email,billing
TCK005485,DEAR TEAM I WANT TO MAKE A FORMAL COMPLAINT ABOUT THE HANDLING OF MY CASE REGARDS,app,complaint
TCK005486,"hi duplicate direct debit taken, need a refund of £376.09 many thanks",phone_transcript,billing
TCK005487,hi team there is a problem with my acount please call me many thanks,phone_transcript,account_access
TCK005488,dear team need help with a charge on my acount many thanks,email,complaint
TCK005489,dear team what is the early settlement figure for my loan account many thanks,phone_transcript,loan_servicing
TCK005490,hi is there a fee for withdrawing cash abroad please help,web,general_enquiry
TCK005491,DEAR TEAM HOW DO I ORDER A REPLACEMENT CARD FOR A LOST ONE!,app,general_enquiry
TCK005492,"my direct debit for the loan failed, how do I catch up regards",app,loan_servicing
TCK005493,HI TEAM IS THERE A FEE FOR WITHDRAWING CASH ABROAD.,app,general_enquiry
TCK005494,dear team I was billed £691.35 after I already cancelled the service thanks,web,billing
TCK005495,HI MY USERNAME IS NOT RECOGNISED EVEN THOUGH THE ACCOUNT IS ACTIVE REGARDS,email,account_access
TCK005496,DEAR TEAM I WANT TO MAKE A FORMAL COMPLAINT ABOUT THE HANDLING OF MY CASE,web,complaint
TCK005497,hi team money missing from my account regards,email,billing
TCK005498,hi team can someone look at my account urgently!,email,fraud_dispute
TCK005499,dear team I was billed £57.77 after I already cancelled the service many thanks,app,billing
TCK005500,teh annual fee of £197.13 was applied twice to my statement!!,app,billing
TCK005501,dear team there are 4 transactions I do not recognise please block the card thanks,app,fraud_dispute
TCK005502,good morning is there a fee for withdrawing cash abroad,app,general_enquiry
TCK005503,need help with a charge on my account many thanks,email,general_enquiry
TCK005504,hello what documents do I need to update my address,web,general_enquiry
TCK005505,"GOOD MORNING ISSUE WITH MY PAYMENT, SECOND TIME ASKING MANY THANKS",email,billing
TCK005506,"dear team duplicate direct debit taken, need a refund of £657.61 thanks",app,billing
TCK005507,dear team what documents do I need to update my address please help,app,general_enquiry
TCK005508,"DEAR TEAM UNAUTHORISED PAYMENT OF £545.35 SHOWING ON STATEMENT, CARD WAS IN MY WALLET PLEASE HELP",phone_transcript,fraud_dispute
TCK005509,good morning money missing from my account,web,billing
TCK005510,"HELLO UNAUTHORISED PAYMENT OF £516.62 SHOWING ON STATEMENT, CARD WAS IN MY WALLET!",email,fraud_dispute
TCK005511,good morning please explain teh interest charge on my last statement please help,email,billing
TCK005512,"hi team duplicate direct debit taken, need a refund of £130.93 thanks",email,billing
TCK005513,hello my username is not recognised even though teh account is active regards,email,account_access
TCK005514,hi team what are your branch opening hours on a saturday thanks,web,general_enquiry
TCK005515,HI TEAM WHY WAS I CHARGED £516.23 THIS MONTH WHEN MY PLAN IS FIXED REGARDS,email,billing
TCK005516,hi team do you offer joint accounts for students,email,general_enquiry
TCK005517,HI TEAM PLEASE EXPLAIN THE INTEREST CHARGE ON MY LAST STATEMENT PLEASE HELP,email,billing
TCK005518,HI TEAM HOW DO I ORDER A REPLACEMENT CARD FOR A LOST ONE!,web,general_enquiry
TCK005519,hi do you offer joint accounts for students many thanks,email,general_enquiry
TCK005520,"hi duplicate direct debit taken, need a refund of £369.89 many thanks",app,billing
TCK005521,"good morning my card is not working, what do I do please help",phone_transcript,loan_servicing
TCK005522,hello the branch staff were rude and refused to escalate my case please help,email,complaint
TCK005523,dear team please explain the interest charge on my last statement,web,billing
TCK005524,good morning my username is not recognised even though the account is active!,email,account_access
TCK005525,good morning need help with a charge on my account!,web,account_access
TCK005526,"hello locked out after three attempts, need my password reset please help",app,account_access
TCK005527,hi what documents do I need to update my address!,email,general_enquiry
TCK005528,hi I was billed £325.25 after I already cancelled the service,app,billing
TCK005529,hello I did not authorise teh £559.22 charge from APPLE.COM/BILL on my card thanks,email,fraud_dispute
TCK005530,the branch staff were rude and refused to escalate my case.,email,complaint
TCK005531,hi something is wrong with my statement.,app,general_enquiry
TCK005532,hi something is wrong with my statement.,app,fraud_dispute
TCK005533,HELLO THE AMOUNT IS NOT WHAT I EXPECTED THANKS,app,billing
TCK005534,good morning I did not authorise the £390.02 charge from RYANAIR on my card.,web,fraud_dispute
TCK005535,"DEAR TEAM CANNOT LOG IN TO THE APP, IT SAYS MY CREDENTIALS ARE INVALID REGARDS",email,account_access
TCK005536,DEAR TEAM THERE IS A PROBLEM WITH MY ACCOUNT PLEASE CALL ME REGARDS,app,billing
TCK005537,good morning I want to make an overpayment of £435.44 on my loan.,app,loan_servicing
TCK005538,hi how do I order a replacement card for a lost one!!,app,general_enquiry
TCK005539,"hi team locked out after three attempts, need my password reset!",app,account_access
TCK005540,hello can I change my monthly instalment date to the 4th!,app,loan_servicing
TCK005541,"dear team unauthorised payment of £235.95 showing on statement, card was in my wallet!",email,fraud_dispute
TCK005542,hi what is teh early settlement figure for my loan account!!,app,loan_servicing
TCK005543,there are 7 transactions I do not recognise please block the card,web,fraud_dispute
TCK005544,HI THERE IS A PROBLEM WITH MY ACCOUNT PLEASE CALL ME REGARDS,web,fraud_dispute
TCK005545,hello my username is not recognised even though the acount is active many thanks,email,account_access
TCK005546,"locked out after three attempts, need my password reset many thanks",app,account_access
TCK005547,HI TEAM NEED HELP WITH A CHARGE ON MY ACCOUNT!,email,billing
TCK005548,"hello someone used my debit card at STEAM GAMES, I want a chargeback many thanks",email,general_enquiry
TCK005549,"duplicate direct debit taken, need a refund of £314.79!!",email,billing
TCK005550,"hi someone used my debit card at APPLE.COM/BILL, I want a chargeback.",app,fraud_dispute
TCK005551,"DEAR TEAM PAYMENT ISSUE ON MY ACCOUNT, NEED THIS SORTED TODAY MANY THANKS",email,billing
TCK005552,good morning need help with a charge on my account,web,account_access
TCK005553,hi the branch staff were rude and refused to escalate my case!!,web,complaint
TCK005554,"hello duplicate direct debit taken, need a refund of £176.28.",email,billing
TCK005555,"hi locked out after three attempts, need my password reset",phone_transcript,account_access
TCK005556,"good morning my card is not working, what do I do thanks",app,billing
TCK005557,"hi team my account was compromised after a phishing text, £522.13 is missing regards",web,fraud_dispute
TCK005558,"unauthorised payment of £220.17 showing on statement, card was in my wallet many thanks",phone_transcript,fraud_dispute
TCK005559,"dear team my direct debit for teh loan failed, how do I catch up.",app,loan_servicing
TCK005560,"good morning payment issue on my account, need this sorted today please help",email,billing
TCK005561,GOOD MORNING REQUESTING A PAYMENT HOLIDAY FOR 3 MONTHS ON MY LOAN,app,loan_servicing
TCK005562,hi the amount is not what I expected please help,email,billing
TCK005563,THE ANNUAL FEE OF £91.94 WAS APPLIED TWICE TO MY STATEMENT THANKS,app,billing
TCK005564,good morning can I change my monthly instalment date to the 4th regards,app,loan_servicing
TCK005565,hi team there are 7 transactions I do not recognise please block the card thanks,phone_transcript,fraud_dispute
TCK005566,I want to make an overpayment of £411.94 on my loan!,app,loan_servicing
TCK005567,"GOOD MORNING THIRD TIME RAISING THIS ISSUE, NOBODY HAS CALLED ME BACK THANKS",app,complaint
TCK005568,good morning I want to make a formal complaint about the handling of my case!!,email,complaint
TCK005569,good morning I was billed £170.07 after I already cancelled the service!,phone_transcript,billing
TCK005570,hi the one time passcode never arrives on my phone regards,app,account_access
TCK005571,"HI TEAM UNAUTHORISED PAYMENT OF £116.34 SHOWING ON STATEMENT, CARD WAS IN MY WALLET.",app,fraud_dispute
TCK005572,can someone look at my account urgently please help,email,billing
TCK005573,hi is there a fee for withdrawing cash abroad!,app,general_enquiry
TCK005574,hi my username is not recognised even though the account is active!!,email,account_access
TCK005575,DO YOU OFFER JOINT ACCOUNTS FOR STUDENTS REGARDS,app,general_enquiry
TCK005576,HI PLEASE EXPLAIN THE INTEREST CHARGE ON MY LAST STATEMENT,app,billing
TCK005577,"HI TEAM THIRD TIME RAISING THIS ISSUE, NOBODY HAS CALLED ME BACK!",app,complaint
TCK005578,hi team the amount is not what I expected many thanks,email,fraud_dispute
TCK005579,is there a fee for withdrawing cash abroad!!,app,general_enquiry
TCK005580,HI WHY WAS I CHARGED £483.91 THIS MONTH WHEN MY PLAN IS FIXED!!,app,billing
TCK005581,"someone used my debit card at RYANAIR, I want a chargeback!",email,fraud_dispute
TCK005582,"dear team third time raising this issue, nobody has called me back many thanks",app,complaint
TCK005583,"hello locked out after three attempts, need my password reset please help",phone_transcript,account_access
TCK005584,"hello duplicate direct debit taken, need a refund of £630.38 please help",app,billing
TCK005585,"hi someone used my debit card at TESCO EXPRESS, I want a chargeback thanks",app,fraud_dispute
TCK005586,"good morning someone used my debit card at APPLE.COM/BILL, I want a chargeback!!",app,billing
TCK005587,hi I was billed £170.71 after I already cancelled the service regards,email,billing
TCK005588,"good morning duplicate direct debit taken, need a refund of £879.87!",web,billing
TCK005589,what documents do I need to update my address!,phone_transcript,general_enquiry
TCK005590,HI TEAM MY USERNAME IS NOT RECOGNISED EVEN THOUGH THE ACCOUNT IS ACTIVE,app,account_access
TCK005591,"HELLO DUPLICATE DIRECT DEBIT TAKEN, NEED A REFUND OF £401.78 PLEASE HELP",web,billing
TCK005592,hi why was I charged £485.60 this month when my plan is fixed!,email,billing
TCK005593,hello the branch staff were rude and refused to escalate my case.,web,complaint
TCK005594,"hello third time raising this issue, nobody has called me back please help",email,complaint
TCK005595,HI I WANT TO MAKE AN OVERPAYMENT OF £54.69 ON MY LOAN.,app,loan_servicing
TCK005596,hello something is wrong with my statement thanks,app,billing
TCK005597,good morning I was billed £187.80 after I already cancelled the service.,web,billing
TCK005598,good morning I was billed £789.77 after I already cancelled teh service!!,phone_transcript,billing
TCK005599,I WAS BILLED £221.10 AFTER I ALREADY CANCELLED THE SERVICE!!,app,billing
TCK005600,"third time raising this issue, nobody has called me back please help",web,complaint
TCK005601,hi team my username is not recognised even though the account is active please help,email,account_access
TCK005602,good morning I want to make an overpayment of £478.74 on my loan many thanks,app,loan_servicing
TCK005603,hello I want to make an overpayment of £520.93 on my loan!,phone_transcript,loan_servicing
TCK005604,"hello cannot log in to the app, it says my credentials are invalid!!",phone_transcript,account_access
TCK005605,"dear team payment issue on my acount, need this sorted today",app,billing
TCK005606,I want to make a formal complaint about the handling of my case.,phone_transcript,complaint
TCK005607,hi team what are your branch opening hours on a saturday!,web,general_enquiry
TCK005608,GOOD MORNING WHAT DOCUMENTS DO I NEED TO UPDATE MY ADDRESS MANY THANKS,app,general_enquiry
TCK005609,GOOD MORNING PLEASE EXPLAIN THE INTEREST CHARGE ON MY LAST STATEMENT THANKS,email,billing
TCK005610,hi is there a fee for withdrawing cash abroad many thanks,web,general_enquiry
TCK005611,hi team please explain the interest charge on my last statement thanks,app,billing
TCK005612,hello what documents do I need to update my address.,web,general_enquiry
TCK005613,hi team do you offer joint accounts for students regards,web,general_enquiry
TCK005614,dear team something is wrong with my statement please help,app,account_access
TCK005615,GOOD MORNING I DID NOT AUTHORISE THE £242.16 CHARGE FROM TESCO EXPRESS ON MY CARD.,email,fraud_dispute
TCK005616,my username is not recognised even though the account is active!!,app,account_access
TCK005617,hello can someone look at my account urgently,web,complaint
TCK005618,HELLO NEED HELP WITH A CHARGE ON MY ACCOUNT!,email,billing
TCK005619,"hello payment issue on my account, need this sorted today.",app,billing
TCK005620,hello I was billed £123.03 after I already cancelled the service.,email,billing
TCK005621,dear team I have been waiting 7 weeks for a response and this is unacceptable.,email,complaint
TCK005622,I have been waiting 7 weeks for a response and this is unacceptable.,app,complaint
TCK005623,good morning requesting a payment holiday for 4 months on my loan!!,web,loan_servicing
TCK005624,GOOD MORNING MY USERNAME IS NOT RECOGNISED EVEN THOUGH THE ACCOUNT IS ACTIVE REGARDS,web,account_access
TCK005625,hi what are your branch opening hours on a saturday regards,email,general_enquiry
TCK005626,hello I was billed £525.27 after I already cancelled the service thanks,app,billing
TCK005627,hi team I was billed £388.30 after I already cancelled the service,app,billing
TCK005628,hello need help with a charge on my account many thanks,email,general_enquiry
TCK005629,hi is there a fee for withdrawing cash abroad!,email,general_enquiry
TCK005630,hi team why was I charged £168.77 this month when my plan is fixed regards,app,billing
TCK005631,dear team can someone look at my account urgently!!,email,billing
TCK005632,"hi payment issue on my account, need this sorted today many thanks",email,general_enquiry
TCK005633,hi team do you offer joint accounts for students!,web,general_enquiry
TCK005634,"hi team this is teh worst service I have received, I am moving my accounts.",app,complaint
TCK005635,why was I charged £466.82 this month when my plan is fixed please help,email,billing
TCK005636,hi team money missing from my account thanks,phone_transcript,account_access
TCK005637,dear team what documents do I need to update my address please help,web,general_enquiry
TCK005638,"good morning this is the worst service I have received, I am moving my accounts many thanks",app,complaint
TCK005639,I want to make an overpayment of £807.57 on my loan please help,web,loan_servicing
TCK005640,"hi team my account was compromised after a phishing text, £514.59 is missing regards",phone_transcript,general_enquiry
TCK005641,"HI TEAM UNAUTHORISED PAYMENT OF £512.01 SHOWING ON STATEMENT, CARD WAS IN MY WALLET MANY THANKS",email,fraud_dispute
TCK005642,DEAR TEAM WHAT DOCUMENTS DO I NEED TO UPDATE MY ADDRESS THANKS,app,general_enquiry
TCK005643,good morning biometric login stopped working after the latest update.,email,account_access
TCK005644,hi I was billed £775.29 after I already cancelled the service regards,phone_transcript,billing
TCK005645,DEAR TEAM THE ANNUAL FEE OF £62.47 WAS APPLIED TWICE TO MY STATEMENT PLEASE HELP,email,billing
TCK005646,"dear team my direct debit for the loan failed, how do I catch up!!",app,loan_servicing
TCK005647,HI I WANT TO MAKE AN OVERPAYMENT OF £381.02 ON MY LOAN,app,billing
TCK005648,please explain the interest charge on my last statement thanks,app,billing
TCK005649,hello I want to make an overpayment of £563.27 on my loan!!,email,complaint
TCK005650,"my direct debit for the loan failed, how do I catch up!!",app,loan_servicing
TCK005651,GOOD MORNING I WAS BILLED £825.30 AFTER I ALREADY CANCELLED THE SERVICE,web,billing
TCK005652,hello the one time passcode never arrives on my phone,email,account_access
TCK005653,good morning is there a fee for withdrawing cash abroad,app,general_enquiry
TCK005654,hi team I did not authorise the £367.71 charge from STEAM GAMES on my card thanks,app,fraud_dispute
TCK005655,HELLO HOW DO I ORDER A REPLACEMENT CARD FOR A LOST ONE!!,web,general_enquiry
TCK005656,hi how do I order a replacement card for a lost one!,web,general_enquiry
TCK005657,hi do you offer joint accounts for students.,phone_transcript,general_enquiry
TCK005658,good morning the branch staff were rude and refused to escalate my case,app,complaint
TCK005659,dear team the one time passcode never arrives on my phone,app,account_access
TCK005660,"HELLO DUPLICATE DIRECT DEBIT TAKEN, NEED A REFUND OF £534.68.",app,billing
TCK005661,"hi my card is not working, what do I do.",app,billing
TCK005662,"hi locked out after three attempts, need my password reset.",app,account_access
TCK005663,hello please explain the interest charge on my last statement regards,email,billing
TCK005664,hi why was I charged £336.73 this month when my plan is fixed regards,app,billing
TCK005665,hi biometric login stopped working after the latest update many thanks,email,account_access
TCK005666,I WAS BILLED £784.23 AFTER I ALREADY CANCELLED THE SERVICE!,email,billing
TCK005667,good morning I was billed £545.62 after I already cancelled the service many thanks,email,billing
TCK005668,hi my username is not recognised even though the account is active!!,app,account_access
TCK005669,hi something is wrong with my statement!!,app,complaint
TCK005670,good morning please explain teh interest charge on my last statement,app,billing
TCK005671,"dear team payment issue on my account, need this sorted today many thanks",web,billing
TCK005672,"hi team issue with my payment, second time asking!",email,fraud_dispute
TCK005673,"hello my direct debit for the loan failed, how do I catch up.",app,loan_servicing
TCK005674,good morning is there a fee for withdrawing cash abroad many thanks,app,general_enquiry
TCK005675,hi what documents do I need to update my address regards,email,general_enquiry
TCK005676,hi team requesting a payment holiday for 7 months on my loan.,app,loan_servicing
TCK005677,hello is there a fee for withdrawing cash abroad many thanks,email,general_enquiry
TCK005678,good morning there are 8 transactions I do not recognise please block teh card regards,app,fraud_dispute
TCK005679,hi team I have been waiting 2 weeks for a response and this is unacceptable!!,web,complaint
TCK005680,HI BIOMETRIC LOGIN STOPPED WORKING AFTER THE LATEST UPDATE!!,app,account_access
TCK005681,HELLO I WAS BILLED £37.92 AFTER I ALREADY CANCELLED THE SERVICE!!,app,billing
TCK005682,please explain the interest charge on my last statement many thanks,web,billing
TCK005683,"good morning please review my account, teh numbers look wrong",app,complaint
TCK005684,GOOD MORNING HOW DO I ORDER A REPLACEMENT CARD FOR A LOST ONE.,app,general_enquiry
TCK005685,"duplicate direct debit taken, need a refund of £88.24 regards",web,billing
TCK005686,"HI TEAM MY DIRECT DEBIT FOR THE LOAN FAILED, HOW DO I CATCH UP REGARDS",phone_transcript,loan_servicing
TCK005687,"hello someone used my debit card at AMZN MKTPLACE, I want a chargeback.",app,general_enquiry
TCK005688,HI I WANT TO MAKE A FORMAL COMPLAINT ABOUT THE HANDLING OF MY CASE REGARDS,web,complaint
TCK005689,dear team do you offer joint accounts for students thanks,phone_transcript,general_enquiry
TCK005690,"DEAR TEAM UNAUTHORISED PAYMENT OF £28.14 SHOWING ON STATEMENT, CARD WAS IN MY WALLET THANKS",app,fraud_dispute
TCK005691,good morning requesting a payment holiday for 7 months on my loan!,app,loan_servicing
TCK005692,"hi team payment issue on my account, need this sorted today.",app,billing
TCK005693,GOOD MORNING WHY WAS I CHARGED £618.21 THIS MONTH WHEN MY PLAN IS FIXED,email,billing
TCK005694,"good morning cannot log in to teh app, it says my credentials are invalid!!",app,account_access
TCK005695,good morning the branch staff were rude and refused to escalate my case regards,app,complaint
TCK005696,"HI MY CARD IS NOT WORKING, WHAT DO I DO REGARDS",phone_transcript,general_enquiry
TCK005697,HELLO NEED HELP WITH A CHARGE ON MY ACCOUNT THANKS,web,account_access
